registro,padre_irr,madre_irr,abuelo_paterno_irr,abuela_paterna_irr,abuelo_materno_irr,abuela_materna_irr,nombre,criadero
83145,0.44361299931828124,,1.0627503446909556,,1.3993460975960164,,,
83149,0.2105263157894736,,,,,,,
83152,0.5131885084533325,,0.0526315789473684,,0.1954270923209663,,,
83153,0.1052631578947368,,,0.0526315789473684,0.838407494145199,,,
83165,0.0526315789473684,,,,,,,
83166,0.0526315789473684,,,,,,,
83206,0.3544311598668803,,1.7421667120324316,,3.2215546980745984,,,
83213,0.1052631578947368,,,,0.1836558609638851,,,
83215,0.1052631578947368,,,,,,,
83221,0.25420107646164586,,,,1.4529956669732338,,,
83238,0.4904151412371731,,0.2502572369559719,,0.6663560665636236,,,
83246,0.8648873175616201,0.6893257734500186,,,1.605172955387052,,,
83250,0.6069405827168062,,0.27870363649728813,,0.5874896822439356,,,
83274,0.3724021646422708,,0.0526315789473684,,1.2618233286370113,,,
83275,0.2191133571634002,,,,1.5031894274226099,,,
83281,0.19235716778905068,,,,,,,
83282,0.0526315789473684,,,,,,,
83287,0.0526315789473684,,,,,,,
83293,0.8462480822258189,,,,,,,
83297,0.0526315789473684,,,,,,,
83320,0.18214956386168954,,,,,,,
83351,0.1052631578947368,,,,,,,
83356,0.2105263157894736,,,,0.2849952750729281,,,
83369,0.1643350178725502,,,,,,,
83375,0.1707752989029952,,0.0526315789473684,,0.0526315789473684,,,
83385,0.3351103167755453,,0.6041949135132915,,1.1382001210917765,,,
83403,0.2631578947368421,,0.0526315789473684,,0.7002752783598339,,,
83414,0.1052631578947368,,,,,,,
83416,0.0526315789473684,,,,,,,
83417,0.08341907898532397,,0.1117034389251818,,0.770249080502397,,,
83421,0.21875530139067104,,,,0.0526315789473684,,,
83488,0.0526315789473684,,,,0.962180040264596,,,
83493,0.0526315789473684,,,,,,,
83565,0.6962171960982397,,,,,,,
83575,0.3120562397641193,,0.17973211717819126,,1.1039502984275158,,,
83624,0.21768105269230778,,0.0526315789473684,,0.15275842729522113,,,
83630,0.0526315789473684,,,,,,,
83651,0.343883919868657,,,,0.973819621521091,,,
83661,1.2610235130323182,,1.3177633137395777,,2.0883857133074515,,,
83685,0.0526315789473684,,,,,,,
83687,0.0526315789473684,,,,,,,
83692,0.36657216812523097,,,,0.7724317524460815,,,
83708,0.0590718599778133,,,,0.26046484088333305,,,
83742,0.2234068778503636,0.16683815797064794,,,,,,
83747,2.477877001055347,,1.889581962472385,,4.726384471101274,,,
83775,0.0526315789473684,,,,,,,
83776,0.32356524488796895,,0.1181437199556267,,,,,
83785,0.19078704748604555,,0.9585436003772326,,1.4389231341020958,,,
83794,0.0526315789473684,,,,1.1432765393938817,,,
83797,0.3327971921580783,,,,0.15323143925387225,,,
83804,0.3803683265574899,,,,0.0526315789473684,,,
83808,1.6455939357333038,,0.8694702567583428,,1.410941999907423,,,
83812,0.24489118427884626,,0.3594642343563826,,0.21386179821330956,,,
83851,0.0655121410082583,,,,0.251890418404134,,,
83852,0.0526315789473684,,,,,,,
83863,0.1138501992686634,,0.17973211717819135,,0.3551707136694194,,,
83915,1.0587070140846342,,0.7163051209165865,,0.5733577958248047,,,
83930,0.0526315789473684,,,,,,,
83936,0.13023242044166652,,0.0526315789473684,,0.21207415849328898,,,
83939,0.1784081607992357,,0.23554788610871435,,0.5203220771357924,,,
83940,0.12512861847798595,,0.3017995809195118,,0.0526315789473684,,,
83965,0.0526315789473684,,,,,,,
83972,0.6928842969442027,,,,0.9549991499336277,,,
83973,0.0526315789473684,,0.9298443414883437,,1.2426420604383812,,,
83985,0.28351616746784997,,0.5316920757874103,,0.13605065793269236,,,
84015,0.10955667858170005,,,,0.250257236955972,,,
84021,0.1772155799334401,,0.08852288094900446,,0.5279357644697222,,,
84036,0.0526315789473684,,0.08341907898532397,,0.6055698368941895,,,
84057,0.0590718599778133,,0.0526315789473684,,,,,
84063,0.0526315789473684,,,,,,,
84072,0.1719419599343285,,0.08341907898532397,,0.3544311598668803,,,
84120,0.08341907898532397,,,,,,,
84134,0.0590718599778133,,,,0.0526315789473684,,,
84137,0.4928418647398227,,0.4886353372495951,,0.8987638845234706,,,
84212,0.08341907898532397,,0.42479985875588316,,0.08341907898532397,,,
84214,0.0526315789473684,,,,,,,
84217,0.0526315789473684,,,,0.2105263157894736,,,
84223,0.08852288094900446,,,,0.12512861847798595,,,
84255,0.22881566767686987,,0.17973211717819135,,0.0590718599778133,,,
84266,0.1643350178725502,,,,,,,
84267,0.4499260446197461,,,,,0.0526315789473684,,
84282,0.5204583472733354,,0.08341907898532397,,0.44252023501376386,,,
84314,2.010690477186105,,1.377279071076125,,2.700479229580028,,,
84344,0.20046016681046872,,,,,,,
84370,0.3718831171403496,,0.9608916905847759,,0.47058032032906616,,,
84382,0.0526315789473684,,,,0.7025840200152665,,,
84408,0.08341907898532397,,,,0.0590718599778133,,,
84433,0.20297670405522,0.0526315789473684,,,,0.7691318729558855,,
84437,0.0526315789473684,,,,,,,
84474,0.21875530139067104,,,,,,,
84482,0.0526315789473684,,0.1052631578947368,,0.12512861847798595,,,
84483,0.0526315789473684,,,,,,,
84485,0.0590718599778133,,,,,,,
84491,0.1052631578947368,,0.1578947368421052,,0.3540915237960181,,,
84492,0.0526315789473684,,,,0.2105263157894736,,,
84523,0.0526315789473684,,,,,,,
84524,0.2553610389196525,0.1052631578947368,,,,,,
84529,0.1719419599343285,,0.419573523973869,,0.27496516913139807,,,
84530,0.3594642343563827,,0.0526315789473684,,0.2298471588808086,,,
84532,1.5102039913158536,,0.6573400714902009,,2.121912537756321,,,
84533,0.1969061999260446,,,,0.2930135594289248,,,
84534,0.15076888132193367,,0.2584945971486092,,1.018108362007978,,,
84540,1.1734957962892478,,1.9124616688725324,,2.2084200627789237,,,
84542,1.9962131048117853,,1.496636452417298,,1.0045194954599614,,,
84543,1.035267605670041,,,0.6175890546037225,0.24561403508771917,,,
84550,1.69997449124308,,0.7211155780163064,,0.0526315789473684,,,
84551,0.0526315789473684,,,,0.6349715725340734,,,
84566,0.7120978676198693,,0.5455479243649826,,0.0526315789473684,,,
84581,0.0526315789473684,0.0526315789473684,0.1052631578947368,,,,,
84582,0.24376953714043023,0.2105263157894736,0.18214956386168954,,,,,
84589,0.2169665968199186,,0.8052924131843916,,,,,
84596,0.1707752989029952,0.3415505978059904,,0.08341907898532397,0.0526315789473684,0.8128626457620995,,
84621,0.3322240026295245,,,,,,,
84648,0.1578947368421052,,0.1052631578947368,,0.43516365841623833,,,
84649,0.1578947368421052,,0.0526315789473684,,,,,
84659,0.0526315789473684,,,,0.08341907898532397,,,
84665,0.4980505525702298,,0.9351176887751257,,0.8472010997638831,,,
84712,0.2289629053180321,,,,,,,
84714,0.8605057846572349,0.8379094040391921,0.1578947368421052,0.0526315789473684,1.675113776193096,,,
84718,0.0590718599778133,,,,,,,
84722,0.2556082830025884,,0.14819836476436987,,2.2936308047909293,,,
84727,0.0526315789473684,,,,,0.7550536176506841,,
84733,0.5421883697151495,,,0.5047391520924069,0.2136514994269905,,,
84735,0.14044002436902756,,,,0.3723447964172726,,,
84738,0.12512861847798595,,0.40464884569935516,,0.2105263157894736,,,
84744,0.17539480169086002,,0.6247639686067122,,1.4467159612235416,,,
84758,0.1578947368421052,,,,,,,
84760,0.0526315789473684,,,,,,,
84761,0.5907185997781338,,,,,,,
84769,0.25562888577002413,,0.291966776448634,0.1772155799334401,0.8363326348658532,0.47922012192896024,,
84771,0.8130161469246888,0.0526315789473684,,,,,,
84780,0.40239944122601573,,,1.3661597246584307,,,,
84781,0.15275842729522113,,,,0.0526315789473684,,,
84792,1.0895425602377409,,0.5585171946259091,,0.6831011956119809,,,
84793,0.7090353563606367,,,,,,,
84796,0.5806524507991289,,,,0.3898181375417819,,,
84800,0.962919594067135,,,,,,,
84818,0.24427431120907372,,,,0.1578947368421052,,,
84849,0.13023242044166652,,0.7739434441484929,,0.5724669764297036,,,
84861,0.2491680019721434,,0.5464486915850687,,0.8720161058383665,,,
84877,0.0526315789473684,,,,,,,
84943,0.15275842729522113,,,,0.08341907898532397,,,
84954,0.0526315789473684,,,,0.2234068778503636,,,
84982,0.18402563786515458,,,,0.1052631578947368,,,
85001,0.22766000153708837,,0.6845537425692709,,0.5361616514983981,,,
85011,0.3352037603379207,,1.3914159493270248,,1.1963325835685852,,,
85022,0.17194195993432843,,0.44261440474502267,,0.148937918566909,,,
85023,0.12512861847798595,,0.304551121752243,,0.24990755577468252,,,
85029,0.47746189470756883,,0.6296008341846833,,,,,
8505,2.2781291185087564,,,,,,,
85058,0.0526315789473684,,0.2577550433460701,,0.1696659681991865,,,
85060,0.4776079543120095,,,,,,,
85076,0.1643350178725502,,,,,,,
85086,0.72348905049509,,0.9670781158539995,,1.2303039013227026,,,
85094,0.22133873294508977,,,,0.4936524243818281,,,
85105,0.0590718599778133,,,,0.0526315789473684,,,
85114,0.2584945971486091,,0.6702206335510908,,0.3320337017134865,,,
85119,0.5524316173319671,,0.1117034389251818,,2.2901245300235074,,,
85144,0.0590718599778133,,,,,,,
85147,0.0526315789473684,,,,0.6379473273347303,,,
85150,0.17194195993432843,,,,0.0526315789473684,,,
85173,0.08341907898532397,,,,0.0526315789473684,,,
85175,0.0526315789473684,,,,0.8464938266442322,,,
85188,0.0526315789473684,,,,,,,
85195,0.1403508771929824,,,,0.1117034389251818,,,
85234,0.08341907898532397,,,,0.9600388207230703,,,
85260,0.08341907898532397,,0.3698424915786685,,0.3995439418217674,,,
85262,0.12512861847798595,,,,0.1052631578947368,,,
85271,0.13716061129973717,,0.08341907898532397,,0.2502572369559719,,,
85287,0.1052631578947368,,,,0.0526315789473684,,,
85288,0.7798457387932384,,,,2.8788092551681856,,,
85289,0.0590718599778133,,0.13023242044166644,,2.963220788414921,,,
85306,0.17973211717819135,,0.7211432472414524,,0.1403508771929824,,,
85321,0.354731899209923,,3.157495976235382,,1.8356652927721555,,,
85322,1.2260577773361439,,0.3623239923133016,,0.7749827713994715,,,
85332,0.21760026557919968,,,,0.9887259385529561,,,
85333,0.1052631578947368,,0.2351781092074448,,0.5996930952575628,,,
85344,0.383304572907679,,,,,,,
85369,0.6029879862707738,,,,0.4586691443255441,,,
85373,0.3591953257596986,,,,2.9671447468975676,,,
85375,0.3996224852696178,,0.2756686798964623,,,,,
85376,2.0219820188403452,,2.065840255898647,,2.4727174448050304,,,
85379,0.5486828898945253,,0.3192473721620317,,1.3221292853380775,,,
85391,0.9500390320062451,,,,,,,
85407,0.0590718599778133,,,,0.1052631578947368,,,
85416,0.0526315789473684,,,,0.6895414766424257,,,
85423,0.1117034389251818,,,,,,,
85425,0.6698190624966194,,0.0526315789473684,,,,,
85448,0.1707752989029952,,,,,,,
85451,0.13023242044166652,,0.0526315789473684,,0.8970309992339872,,,
85457,0.1117034389251818,,,,,,,
85482,0.2448744812851801,,,,0.25487991525352993,,,
85503,0.1052631578947368,,0.17973211717819135,,1.0664654371153168,,,
85504,0.1052631578947368,,0.47922014227400406,,0.1052631578947368,,,
85506,0.13533622240534698,,0.2148198364764369,,0.15275842729522113,,,
85510,0.0526315789473684,,,,,,,
85520,0.21760026557919968,,,,0.0526315789473684,,,
85555,0.3736276078675225,,,,0.23628743991125353,,,
85557,0.8420748450644499,,0.49229635024124546,,2.301624365394211,,,
85567,0.16683815797064794,,,,0.45866914432554423,,,
85571,0.1245840009860717,,,,0.5240971280660668,,,
85582,0.1052631578947368,,,,,,,
85614,0.5557474648793647,,1.170603052397703,,0.4868951277489368,,,
85616,0.2105263157894736,,0.37345321370838724,,,,,
85627,0.3698060799287575,,,,0.3017995809195118,,,
85673,0.17543859649122798,,0.12512861847798595,,1.8623732039138594,,,
85680,0.33754582438851133,,0.2713751592094991,,0.5938308886971527,,,
85691,0.1117034389251818,,,,0.2169665968199186,,,
85716,0.0526315789473684,,,,,,,
85725,0.10955667858170005,,,,,,,
85728,0.117034389251818,,0.0590718599778133,,0.08341907898532397,,,
85740,0.12512861847798595,,,,0.24990755577468252,,,
85756,1.4928501561305156,,1.2803932829867828,,1.8619788052122472,,,
85760,0.0526315789473684,,1.1458938780739323,,1.530667779157857,,,
85762,0.30217438037599503,,,,0.08341907898532397,,,
85774,0.412393689140885,,,,,,,
85776,0.1503451251078516,,,,0.7218172435916114,,,
85793,2.674097486008405,,2.317561682393305,,3.12653077660686,,,
85814,0.17973211717819135,,1.1685414763889275,,0.1643350178725502,,,
85817,0.34213580064336635,,0.6065070059948804,,1.2158503478481255,,,
85826,0.1052631578947368,,,,0.7369389515944427,,,
85829,0.2775538840112143,,0.729941343698499,,1.0721798570828738,,,
85831,0.12594520920206692,,0.7122396154320225,,1.0574940577830019,,,
85845,0.3129937893222224,,0.7793091339891487,,0.7462313019843888,,,
85848,1.5650993255102204,,0.921018347431235,,1.9203960009374177,,,
85849,1.1736245450592793,,,,0.2105263157894736,,,
85853,0.0526315789473684,0.08341907898532397,,,,0.35490658731136965,,
85904,0.2889190188586219,,0.258312640122766,,,,,
85908,1.4824292762170244,,1.751730733597162,,0.3813016146924688,,,
85910,0.0526315789473684,,,,,,,
85912,2.340260747933336,,2.733383637026721,,3.561820216301811,,,
85922,0.17973211717819135,,0.08341907898532397,,,,,
85928,0.1181437199556267,,0.0526315789473684,,0.2480586712683347,,,
85960,1.497772917138306,0.3217104644474995,0.3726426722544065,,2.600430490001017,0.0655121410082583,,
85966,1.0503140942284184,,0.377835627606201,,0.34898772183233756,,,
85967,0.2655686428470135,,0.5187661777394306,,0.3694029296870597,,,
85990,5.831876776779016,,3.5542850753288273,,4.2860509577997234,,,
86049,0.4317145322322199,,,,,,,
86051,0.0526315789473684,,,,,,,
86090,3.0557818895847615,,1.8505989266477765,,2.7029037191205263,,,
86092,0.5149330786472189,,2.194848650685594,,0.765764718774301,,,
86106,0.08341907898532397,,,,0.1643350178725502,,,
86126,0.1052631578947368,,,,0.3006902502157032,,,
86146,0.08341907898532397,,,,,,,
86148,0.6338637797323387,,0.7568440634845673,,0.8813384912371627,,,
86154,0.0526315789473684,,,,,,,
86181,0.2706724448106941,,,,1.3921270745662784,,,
86208,0.7664372082827536,,,,0.5557474648793645,,,
86213,0.1117034389251818,,,,0.20200244958371572,,,
86219,0.08341907898532397,,,,0.33296355643206366,,,
86225,0.6964268393222784,,0.94160984042965,,0.39580106328868003,,,
86227,0.0526315789473684,,,,0.4468137557007272,,,
86230,0.1117034389251818,,,,0.2105263157894736,,,
86234,0.2849952750729281,,,,0.2105263157894736,,,
86244,0.3279476587857828,,0.3057233247052056,,1.5150252680882532,,,
86245,0.276038456797732,0.6633722523033457,,,,,,
86258,0.5354985825218784,,,,0.16683815797064794,,,
86278,0.0526315789473684,,,,0.0526315789473684,,,
86289,0.0526315789473684,,0.5713977566867989,,0.1052631578947368,,,
86312,0.1052631578947368,,,,0.8314006959390912,,,
86350,0.0526315789473684,,0.7056828045248081,,,,,
86426,0.2105263157894736,,,,0.5881582310777309,,,
86438,0.0526315789473684,,,,,,,
86439,0.0590718599778133,,,,,,,
86466,0.1052631578947368,,,,,,,
86503,0.8485376015932511,,,,0.3796105336144208,,,
86505,0.1052631578947368,,,,,,,
86525,0.0526315789473684,,,0.6569740872196053,,,,
86526,0.08341907898532397,,,,,,,
86555,1.8152769420408306,,2.2857567674763586,,0.08852288094900446,,,
86584,0.0526315789473684,,0.08341907898532397,,0.1181437199556267,,,
86602,0.1969061999260446,,0.0526315789473684,,1.615870168051421,,,
86621,0.2234068778503636,,0.5810007584281123,,0.21875530139067104,,,
86622,2.5814947968628106,,1.803500420227426,,1.942744018276475,,,
86637,0.7084909048711798,,0.3222297547146555,,1.223693263678953,,,
86663,1.162519818945239,,,,1.1582581927707034,,,
86682,0.1117034389251818,,,,,,,
86691,2.659865607105453,,2.3070769180573834,,1.7629258949459128,,,
86692,0.9267674082470818,0.0526315789473684,,,,0.62181067422655,,
86693,0.5014575588005026,,0.47035621841488956,,1.44101161621827,,,
86698,0.21481983647643688,,0.3431694639962678,,0.7517975266033937,,,
86708,1.293810571284995,,,,0.1439048440774066,,,
86709,0.3398070074153765,,0.47485634614876854,,0.6646418866914785,,,
86737,0.1117034389251818,,,,,,,
86751,0.0526315789473684,,,,,,,
86754,0.20711880606357533,,0.1707752989029952,,,,,
86761,0.37538585543395797,,,,0.5348822876864291,,,
86767,0.4723580927438881,,,,0.479015160852952,,,
86788,0.1052631578947368,,,,,,,
86797,1.885242444483102,,0.7282140905873243,,0.7608291806800374,,,
86820,0.7199285187767416,,0.46030712834775317,,0.7305561699936143,,,
86822,0.23629260240865002,,,,0.24990755577468252,,,
86851,0.13023242044166652,,0.0526315789473684,,0.8401399031469376,,,
86860,0.08341907898532397,,,,0.1403508771929824,,,
86889,1.1420111237304171,,,,1.077923839862219,,,
86910,0.6140735285856301,,0.8665413533834587,,1.0247042397080424,,,
86926,0.08341907898532397,,,,0.0590718599778133,,,
86935,0.0526315789473684,,,,0.1797321171781913,,,
86941,0.19713007508889174,,0.13938023492425355,,0.17973211717819135,,,
86952,0.0526315789473684,,,,,,,
87060,0.0526315789473684,,,,0.363757755043346,,,
87071,1.3712870476445314,,0.5569758371565323,,2.2559662134641227,,,
87094,0.1870485801201554,,,,0.1643350178725502,,,
87125,2.432293392778437,,1.7536865950016667,,2.741250191552383,,,
87127,0.9328312271610693,,,,0.9845309996302231,,,
87128,1.9009964056652586,,1.4176408530255162,,3.2196818358404715,,,
87130,3.261464587694328,,1.6055637922286639,,2.1860726513865543,,,
87134,2.4285453942080695,,2.1643367637360895,,0.758607747046024,,,
87137,0.0590718599778133,,,,,,,
87139,0.0590718599778133,,,,,,,
87146,0.0526315789473684,,,,0.5305374090965118,,,
87148,0.1052631578947368,,,,0.1052631578947368,,,
87152,0.0526315789473684,,,,0.6345320106424645,,,
87182,0.0526315789473684,,,,,,,
87185,0.0526315789473684,,,,,,,
87206,0.6113676872160425,,,,0.0526315789473684,,,
87207,0.1643350178725502,,,,0.0526315789473684,,,
87212,0.14464439787994565,,0.0526315789473684,,0.251890418404134,,,
87213,0.6757347340608771,,0.0526315789473684,,1.0189330514179522,,,
87224,0.19380049809733055,,0.1222067418361769,,0.15649689466111116,,,
87226,0.2105263157894736,,,,0.3129937893222225,,,
87244,0.1117034389251818,,,,,,,
87254,0.6331891530060331,,,,0.0526315789473684,,,
87255,0.1403508771929824,,0.3123819843033562,,0.31262975541816806,,,
87268,0.2362874399112535,,,,0.376638317104236,,,
87272,0.15275842729522113,,,,0.1117034389251818,,,
87292,0.08341907898532397,,0.27621580866598344,,0.3372570771190269,,,
87295,0.08341907898532397,,,,0.1578947368421052,,,
87321,0.15575143026006918,,0.26468951906379595,,0.0526315789473684,,,
87323,0.0526315789473684,,,,,,,
87337,0.12512861847798595,,0.0848329840995932,,0.2234068778503636,,,
87344,0.2769118422749411,,0.13023242044166652,,0.2105263157894736,,,
87350,0.08341907898532397,,0.08341907898532397,,0.4153371473601847,,,
87351,0.0526315789473684,,,,0.18402563786515466,,,
87360,0.0526315789473684,,,,0.12512861847798595,,,
87368,0.0526315789473684,,,,,,,
87372,0.0655121410082583,,0.16683815797064794,,,,,
87453,0.0526315789473684,,,,0.2627881178355725,,,
87455,0.1052631578947368,,,,0.22434020667543023,,,
87469,0.0526315789473684,,,,,,,
87579,0.0526315789473684,,0.18402563786515458,,0.0526315789473684,,,
